chrom	length	bases	mean	min	max
scaffold_1	2175785	290146382	133.35	0	485
scaffold_1_region	2175785	290146382	133.35	0	485
scaffold_2	1611863	209124359	129.74	0	515
scaffold_2_region	1611863	209124359	129.74	0	515
scaffold_3	1471132	196248894	133.40	0	2825
scaffold_3_region	1471132	196248894	133.40	0	2825
scaffold_4	1468900	187783561	127.84	0	597
scaffold_4_region	1468900	187783561	127.84	0	597
scaffold_5	1396382	176758960	126.58	0	444
scaffold_5_region	1396382	176758960	126.58	0	444
scaffold_6	1286126	165136541	128.40	0	27617
scaffold_6_region	1286126	165136541	128.40	0	27617
scaffold_7	1265705	168134467	132.84	0	519
scaffold_7_region	1265705	168134467	132.84	0	519
scaffold_8	1247722	157329025	126.09	0	831
scaffold_8_region	1247722	157329025	126.09	0	831
scaffold_9	1034445	133949793	129.49	0	516
scaffold_9_region	1034445	133949793	129.49	0	516
scaffold_10	987275	129382630	131.05	0	865
scaffold_10_region	987275	129382630	131.05	0	865
scaffold_11	955579	121378242	127.02	0	2487
scaffold_11_region	955579	121378242	127.02	0	2487
scaffold_12	827188	108418105	131.07	0	579
scaffold_12_region	827188	108418105	131.07	0	579
scaffold_13	811507	109908180	135.44	0	342
scaffold_13_region	811507	109908180	135.44	0	342
scaffold_14	764887	99121059	129.59	0	552
scaffold_14_region	764887	99121059	129.59	0	552
scaffold_15	699649	87343323	124.84	0	401
scaffold_15_region	699649	87343323	124.84	0	401
scaffold_16	665637	78600406	118.08	0	387
scaffold_16_region	665637	78600406	118.08	0	387
scaffold_17	654850	83141922	126.96	0	285
scaffold_17_region	654850	83141922	126.96	0	285
scaffold_18	642743	90065354	140.13	0	8642
scaffold_18_region	642743	90065354	140.13	0	8642
scaffold_19	278999	36736676	131.67	0	288
scaffold_19_region	278999	36736676	131.67	0	288
scaffold_20	105456	32510311	308.28	0	728
scaffold_20_region	105456	32510311	308.28	0	728
scaffold_21	87937	196873299	2238.80	0	4068
scaffold_21_region	87937	196873299	2238.80	0	4068
scaffold_22	56127	22291452	397.16	0	730
scaffold_22_region	56127	22291452	397.16	0	730
scaffold_23	53108	21587265	406.48	0	3108
scaffold_23_region	53108	21587265	406.48	0	3108
total	20549002	2901970206	141.22	0	27617
total_region	20549002	2901970206	141.22	0	27617
