chrom	length	bases	mean	min	max
scaffold_1	2175785	114654275	52.70	0	3498
scaffold_1_region	2175785	114654275	52.70	0	3498
scaffold_2	1611863	80889325	50.18	0	58914
scaffold_2_region	1611863	80889325	50.18	0	58914
scaffold_3	1471132	77294681	52.54	0	3228
scaffold_3_region	1471132	77294681	52.54	0	3228
scaffold_4	1468900	83937580	57.14	0	249873
scaffold_4_region	1468900	83937580	57.14	0	249873
scaffold_5	1396382	69640754	49.87	0	1981
scaffold_5_region	1396382	69640754	49.87	0	1981
scaffold_6	1286126	65935617	51.27	0	26383
scaffold_6_region	1286126	65935617	51.27	0	26383
scaffold_7	1265705	72064838	56.94	0	125735
scaffold_7_region	1265705	72064838	56.94	0	125735
scaffold_8	1247722	62662400	50.22	0	309
scaffold_8_region	1247722	62662400	50.22	0	309
scaffold_9	1034445	50784168	49.09	0	14161
scaffold_9_region	1034445	50784168	49.09	0	14161
scaffold_10	987275	57245842	57.98	0	128750
scaffold_10_region	987275	57245842	57.98	0	128750
scaffold_11	955579	57041238	59.69	0	201539
scaffold_11_region	955579	57041238	59.69	0	201539
scaffold_12	827188	43567405	52.67	0	2008
scaffold_12_region	827188	43567405	52.67	0	2008
scaffold_13	811507	43252838	53.30	0	242
scaffold_13_region	811507	43252838	53.30	0	242
scaffold_14	764887	38163299	49.89	0	9467
scaffold_14_region	764887	38163299	49.89	0	9467
scaffold_15	699649	34801867	49.74	0	203
scaffold_15_region	699649	34801867	49.74	0	203
scaffold_16	665637	32118004	48.25	0	317
scaffold_16_region	665637	32118004	48.25	0	317
scaffold_17	654850	34351312	52.46	0	509
scaffold_17_region	654850	34351312	52.46	0	509
scaffold_18	642743	39466323	61.40	0	158701
scaffold_18_region	642743	39466323	61.40	0	158701
scaffold_19	278999	14164858	50.77	0	162
scaffold_19_region	278999	14164858	50.77	0	162
scaffold_20	105456	10831965	102.72	0	289
scaffold_20_region	105456	10831965	102.72	0	289
scaffold_21	87937	23345399	265.48	0	670
scaffold_21_region	87937	23345399	265.48	0	670
scaffold_22	56127	7252397	129.21	0	262
scaffold_22_region	56127	7252397	129.21	0	262
scaffold_23	53108	6980066	131.43	0	809
scaffold_23_region	53108	6980066	131.43	0	809
total	20549002	1120446451	54.53	0	249873
total_region	20549002	1120446451	54.53	0	249873
