chrom	length	bases	mean	min	max
scaffold_1	2175785	413361444	189.98	0	624
scaffold_1_region	2175785	413361444	189.98	0	624
scaffold_2	1611863	295938109	183.60	0	1001
scaffold_2_region	1611863	295938109	183.60	0	1001
scaffold_3	1471132	288130238	195.86	0	4439
scaffold_3_region	1471132	288130238	195.86	0	4439
scaffold_4	1468900	279162380	190.05	0	1433
scaffold_4_region	1468900	279162380	190.05	0	1433
scaffold_5	1396382	256372050	183.60	0	1039
scaffold_5_region	1396382	256372050	183.60	0	1039
scaffold_6	1286126	238029160	185.07	0	14045
scaffold_6_region	1286126	238029160	185.07	0	14045
scaffold_7	1265705	241247649	190.60	0	548
scaffold_7_region	1265705	241247649	190.60	0	548
scaffold_8	1247722	229131517	183.64	0	668
scaffold_8_region	1247722	229131517	183.64	0	668
scaffold_9	1034445	191956067	185.56	0	779
scaffold_9_region	1034445	191956067	185.56	0	779
scaffold_10	987275	188212469	190.64	0	830
scaffold_10_region	987275	188212469	190.64	0	830
scaffold_11	955579	183741775	192.28	0	2806
scaffold_11_region	955579	183741775	192.28	0	2806
scaffold_12	827188	158826406	192.01	0	427
scaffold_12_region	827188	158826406	192.01	0	427
scaffold_13	811507	156629511	193.01	0	514
scaffold_13_region	811507	156629511	193.01	0	514
scaffold_14	764887	143589052	187.73	0	1030
scaffold_14_region	764887	143589052	187.73	0	1030
scaffold_15	699649	129543646	185.16	0	1004
scaffold_15_region	699649	129543646	185.16	0	1004
scaffold_16	665637	120935127	181.68	0	1471
scaffold_16_region	665637	120935127	181.68	0	1471
scaffold_17	654850	124689234	190.41	0	510
scaffold_17_region	654850	124689234	190.41	0	510
scaffold_18	642743	123402340	191.99	0	2953
scaffold_18_region	642743	123402340	191.99	0	2953
scaffold_19	278999	52697256	188.88	0	415
scaffold_19_region	278999	52697256	188.88	0	415
scaffold_20	105456	87601878	830.70	0	2069
scaffold_20_region	105456	87601878	830.70	0	2069
scaffold_21	87937	342342819	3893.05	0	6906
scaffold_21_region	87937	342342819	3893.05	0	6906
scaffold_22	56127	59775757	1065.01	0	2074
scaffold_22_region	56127	59775757	1065.01	0	2074
scaffold_23	53108	59262406	1115.88	0	10213
scaffold_23_region	53108	59262406	1115.88	0	10213
total	20549002	4364578290	212.40	0	14045
total_region	20549002	4364578290	212.40	0	14045
