chrom	length	bases	mean	min	max
scaffold_1	2175785	275704144	126.71	0	545
scaffold_1_region	2175785	275704144	126.71	0	545
scaffold_2	1611863	195852608	121.51	0	563
scaffold_2_region	1611863	195852608	121.51	0	563
scaffold_3	1471132	189363413	128.72	0	2354
scaffold_3_region	1471132	189363413	128.72	0	2354
scaffold_4	1468900	182582035	124.30	0	723
scaffold_4_region	1468900	182582035	124.30	0	723
scaffold_5	1396382	169999783	121.74	0	1237
scaffold_5_region	1396382	169999783	121.74	0	1237
scaffold_6	1286126	157658992	122.58	0	23692
scaffold_6_region	1286126	157658992	122.58	0	23692
scaffold_7	1265705	160801664	127.05	0	357
scaffold_7_region	1265705	160801664	127.05	0	357
scaffold_8	1247722	151049191	121.06	0	386
scaffold_8_region	1247722	151049191	121.06	0	386
scaffold_9	1034445	126372315	122.16	0	426
scaffold_9_region	1034445	126372315	122.16	0	426
scaffold_10	987275	124724827	126.33	0	805
scaffold_10_region	987275	124724827	126.33	0	805
scaffold_11	955579	118622334	124.14	0	2340
scaffold_11_region	955579	118622334	124.14	0	2340
scaffold_12	827188	104721412	126.60	0	277
scaffold_12_region	827188	104721412	126.60	0	277
scaffold_13	811507	104091939	128.27	0	419
scaffold_13_region	811507	104091939	128.27	0	419
scaffold_14	764887	93979333	122.87	0	356
scaffold_14_region	764887	93979333	122.87	0	356
scaffold_15	699649	84555328	120.85	0	315
scaffold_15_region	699649	84555328	120.85	0	315
scaffold_16	665637	78231632	117.53	0	1039
scaffold_16_region	665637	78231632	117.53	0	1039
scaffold_17	654850	82917408	126.62	0	338
scaffold_17_region	654850	82917408	126.62	0	338
scaffold_18	642743	80703490	125.56	0	7613
scaffold_18_region	642743	80703490	125.56	0	7613
scaffold_19	278999	34353852	123.13	0	262
scaffold_19_region	278999	34353852	123.13	0	262
scaffold_20	105456	33612468	318.73	0	769
scaffold_20_region	105456	33612468	318.73	0	769
scaffold_21	87937	61609657	700.61	0	1388
scaffold_21_region	87937	61609657	700.61	0	1388
scaffold_22	56127	22925581	408.46	0	756
scaffold_22_region	56127	22925581	408.46	0	756
scaffold_23	53108	22338376	420.62	0	3158
scaffold_23_region	53108	22338376	420.62	0	3158
total	20549002	2656771782	129.29	0	23692
total_region	20549002	2656771782	129.29	0	23692
