chrom	length	bases	mean	min	max
scaffold_1	2175785	207084907	95.18	0	2148
scaffold_1_region	2175785	207084907	95.18	0	2148
scaffold_2	1611863	144059827	89.37	0	30157
scaffold_2_region	1611863	144059827	89.37	0	30157
scaffold_3	1471132	139764024	95.00	0	2940
scaffold_3_region	1471132	139764024	95.00	0	2940
scaffold_4	1468900	137468927	93.59	0	139292
scaffold_4_region	1468900	137468927	93.59	0	139292
scaffold_5	1396382	125229563	89.68	0	1953
scaffold_5_region	1396382	125229563	89.68	0	1953
scaffold_6	1286126	117644478	91.47	0	22596
scaffold_6_region	1286126	117644478	91.47	0	22596
scaffold_7	1265705	121924519	96.33	0	73500
scaffold_7_region	1265705	121924519	96.33	0	73500
scaffold_8	1247722	110916197	88.89	0	464
scaffold_8_region	1247722	110916197	88.89	0	464
scaffold_9	1034445	89888594	86.90	0	8757
scaffold_9_region	1034445	89888594	86.90	0	8757
scaffold_10	987275	91273074	92.45	0	71414
scaffold_10_region	987275	91273074	92.45	0	71414
scaffold_11	955579	90270872	94.47	0	115747
scaffold_11_region	955579	90270872	94.47	0	115747
scaffold_12	827188	75252139	90.97	0	1446
scaffold_12_region	827188	75252139	90.97	0	1446
scaffold_13	811507	76433855	94.19	0	280
scaffold_13_region	811507	76433855	94.19	0	280
scaffold_14	764887	69892454	91.38	0	8397
scaffold_14_region	764887	69892454	91.38	0	8397
scaffold_15	699649	58658219	83.84	0	286
scaffold_15_region	699649	58658219	83.84	0	286
scaffold_16	665637	53659228	80.61	0	1079
scaffold_16_region	665637	53659228	80.61	0	1079
scaffold_17	654850	95961847	146.54	0	549
scaffold_17_region	654850	95961847	146.54	0	549
scaffold_18	642743	60044455	93.42	0	106689
scaffold_18_region	642743	60044455	93.42	0	106689
scaffold_19	278999	24062188	86.24	0	408
scaffold_19_region	278999	24062188	86.24	0	408
scaffold_20	105456	19582350	185.69	0	443
scaffold_20_region	105456	19582350	185.69	0	443
scaffold_21	87937	104750234	1191.20	0	2403
scaffold_21_region	87937	104750234	1191.20	0	2403
scaffold_22	56127	13079873	233.04	0	430
scaffold_22_region	56127	13079873	233.04	0	430
scaffold_23	53108	12885568	242.63	0	2170
scaffold_23_region	53108	12885568	242.63	0	2170
total	20549002	2039787392	99.26	0	139292
total_region	20549002	2039787392	99.26	0	139292
